eService Import Sheet,,,,,,,,,,,,
Header Information,,,,,,,,,,,,
Program Description,,0,Well Name,Certus 102 HZ Caroline,Business Unit,Canada,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,9,Stage,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,9,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,10,Stage,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,10,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,11,Stage,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,11,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,12,Stage,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,12,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,13,Stage,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,13,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,14,Stage,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,14,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,15,Stage,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,15,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,16,Stage,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,16,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,17,Stage,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,17,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,18,Stage,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,18,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Job Type,,,Job Type ID,,,,,,,,,
Blend #,1,Unknown,Not Applicable,Casing Template #1,Not Applicable,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,,,,,,,
Product Import Sheet End,,,,,,,,,,,,
Wellbore Import Sheet,,,,,,,,,,,,
Job Type,Surface Casing,Job Type ID,1504,,,,,,,,,
,,Temp JT,Casing Template #1,,,,,,,,,
Hole 1 Size,311.2,,,,,,,,,,,
Hole 1 Measured Depth From,0,,,,,,,,,,,
Hole 1 Measured Depth To,605,,,,,,,,,,,
Hole 2 Size,Not Applicable,,,,,,,,,,,
Hole 2 Measured Depth From,Not Applicable,,,,,,,,,,,
Hole 2 Measured Depth To,Not Applicable,,,,,,,,,,,
Casing Type 1,Not Applicable,,,,,,,,,,,
Casing Size 1,Not Applicable,,,,,,,,,,,
Casing Grade 1,Not Applicable,,,,,,,,,,,
Casing Weight 1,Not Applicable,,,,,,,,,,,
Casing Depth From 1,Not Applicable,,,,,,,,,,,
Casing Depth To 1,Not Applicable,,,,,,,,,,,
Casing Thread Type 1,Not Applicable,,,,,,,,,,,
Casing Type 2,Surface,,,,,,,,,,,
Casing Size 2,244.5,,,,,,,,,,,
Casing Weight 2,53.57,,,,,,,,,,,
Casing Grade 2,J-55,,,,,,,,,,,
Casing Depth From 2,0,,,,,,,,,,,
Casing Depth To 2,605,,,,,,,,,,,
Casing Thread Type 2,8 Round,,,,,,,,,,,
Casing Type 3,Not Applicable,,,,,,,,,,,
Casing Size 3,Not Applicable,,,,,,,,,,,
Casing Weight 3,Not Applicable,,,,,,,,,,,
Casing Grade 3,Not Applicable,,,,,,,,,,,
Casing Depth From 3,Not Applicable,,,,,,,,,,,
Casing Depth To 3,Not Applicable,,,,,,,,,,,
Casing Thread Type 3,Not Applicable,,,,,,,,,,,
Casing Type 4,Not Applicable,,,,,,,,,,,
Casing Size 4,Not Applicable,,,,,,,,,,,
Casing Weight 4,Not Applicable,,,,,,,,,,,
Casing Grade 4,Not Applicable,,,,,,,,,,,
Casing Depth From 4,Not Applicable,,,,,,,,,,,
Casing Depth To 4,Not Applicable,,,,,,,,,,,
Casing Thread Type 4,Not Applicable,,,,,,,,,,,
Drill Pipe Size,Not Applicable,,,,,,,,,,,
Drill Pipe Grade,Not Applicable,,,,,,,,,,,
Drill Pipe Weight,Not Applicable,,,,,,,,,,,
Tubing Size,Not Applicable,,,,,,,,,,,
Tubing Weight,Not Applicable,,,,,,,,,,,
Total Measured Depth (TMD),605,,,,,,,,,,,
Total Vertical Depth (TVD),605,,,,,,,,,,,
BHST - Stage 1,21,,,,,,,,,,,
BHCT - Stage 1,25,,,,,,,,,,,
BHST - Stage 2,Not Applicable,,,,,,,,,,,
BHCT - Stage 2,Not Applicable,,,,,,,,,,,
Stage Tool Depth TMD,Not Applicable,,,,,,,,,,,
Stage Tool Depth TVD,Not Applicable,,,,,,,,,,,
Retainer Depth,Not Applicable,,,,,,,,,,,
Estimated Max Treatine Rate,1,,,,,,,,,,,
Estimated Max Treating Pressure,9.2,,,,,,,,,,,
Target Formation,Glauconite,,,,,,,,,,,
Mud Type,Water,,,,,,,,,,,
Mud Density,1000,,,,,,,,,,,
Mud H2S Concentration,0,,,,,,,,,,,
Truck Count,1,,,,,,,,,,,
Job Duration,0.061631944,,,,,,,,,,,
3rd Party Items,No,,,,,,,,,,,
3rd Party Text,0,,,,,,,,,,,
,,,,,,,,,,,,
Job Type,Intermediate Casing,Job Type ID,1505,,,,,,,,,
,,Temp JT,Casing Template #2,,,,,,,,,
Hole 1 Size,222.3,,,,,,,,,,,
Hole 1 Measured Depth From,605,,,,,,,,,,,
Hole 1 Measured Depth To,2700,,,,,,,,,,,
Hole 2 Size,Not Applicable,,,,,,,,,,,
Hole 2 Measured Depth From,Not Applicable,,,,,,,,,,,
Hole 2 Measured Depth To,Not Applicable,,,,,,,,,,,
Casing Type 1,Surface,,,,,,,,,,,
Casing Size 1,244.5,,,,,,,,,,,
Casing Grade 1,J-55,,,,,,,,,,,
Casing Weight 1,53.57,,,,,,,,,,,
Casing Depth From 1,0,,,,,,,,,,,
Casing Depth To 1,605,,,,,,,,,,,
Casing Thread Type 1,8 Round,,,,,,,,,,,
Casing Type 2,Intermediate,,,,,,,,,,,
Casing Size 2,177.8,,,,,,,,,,,
Casing Weight 2,34.23,,,,,,,,,,,
Casing Grade 2,L-80,,,,,,,,,,,
Casing Depth From 2,0,,,,,,,,,,,
Casing Depth To 2,2700,,,,,,,,,,,
Casing Thread Type 2,8 Round,,,,,,,,,,,
Casing Type 3,Intermediate,,,,,,,,,,,
Casing Size 3,177.8,,,,,,,,,,,
Casing Weight 3,38.69,,,,,,,,,,,
Casing Grade 3,L-80,,,,,,,,,,,
Casing Depth From 3,2100,,,,,,,,,,,
Casing Depth To 3,2700,,,,,,,,,,,
Casing Thread Type 3,8 Round,,,,,,,,,,,
Casing Type 4,Not Applicable,,,,,,,,,,,
Casing Size 4,Not Applicable,,,,,,,,,,,
Casing Weight 4,Not Applicable,,,,,,,,,,,
Casing Grade 4,Not Applicable,,,,,,,,,,,
Casing Depth From 4,Not Applicable,,,,,,,,,,,
Casing Depth To 4,Not Applicable,,,,,,,,,,,
Casing Thread Type 4,Not Applicable,,,,,,,,,,,
Drill Pipe Size,Not Applicable,,,,,,,,,,,
Drill Pipe Grade,Not Applicable,,,,,,,,,,,
Drill Pipe Weight,Not Applicable,,,,,,,,,,,
Tubing Size,Not Applicable,,,,,,,,,,,
Tubing Weight,Not Applicable,,,,,,,,,,,
Total Measured Depth (TMD),2700,,,,,,,,,,,
Total Vertical Depth (TVD),2639,,,,,,,,,,,
BHST - Stage 1,77,,,,,,,,,,,
BHCT - Stage 1,48,,,,,,,,,,,
BHST - Stage 2,Not Applicable,,,,,,,,,,,
BHCT - Stage 2,Not Applicable,,,,,,,,,,,
Stage Tool Depth TMD,Not Applicable,,,,,,,,,,,
Stage Tool Depth TVD,Not Applicable,,,,,,,,,,,
Retainer Depth,Not Applicable,,,,,,,,,,,
Estimated Max Treatine Rate,0.8,,,,,,,,,,,
Estimated Max Treating Pressure,36.15,,,,,,,,,,,
Target Formation,Glauconite,,,,,,,,,,,
Mud Type,Invert,,,,,,,,,,,
Mud Density,1100,,,,,,,,,,,
Mud H2S Concentration,0,,,,,,,,,,,
Truck Count,1,,,,,,,,,,,
Job Duration,0.124131944,,,,,,,,,,,
3rd Party Items,No,,,,,,,,,,,
3rd Party Text,0,,,,,,,,,,,
,,,,,,,,,,,,
Job Type,Production Casing,Job Type ID,1506,,,,,,,,,
,,Temp JT,Casing Template #3,,,,,,,,,
Hole 1 Size,155.6,,,,,,,,,,,
Hole 1 Measured Depth From,2700,,,,,,,,,,,
Hole 1 Measured Depth To,5800,,,,,,,,,,,
Hole 2 Size,Not Applicable,,,,,,,,,,,
Hole 2 Measured Depth From,Not Applicable,,,,,,,,,,,
Hole 2 Measured Depth To,Not Applicable,,,,,,,,,,,
Casing Type 1,Intermediate,,,,,,,,,,,
Casing Size Size 1,177.8,,,,,,,,,,,
Casing Grade 1,L-80,,,,,,,,,,,
Casing Weight 1,38.69,,,,,,,,,,,
Casing Depth From 1,0,,,,,,,,,,,
Casing Depth To 1,2700,,,,,,,,,,,
Casing Thread Type 1,8 Round,,,,,,,,,,,
Casing Type 2,Production,,,,,,,,,,,
Casing Size 2,114.3,,,,,,,,,,,
Casing Weight 2,22.47,,,,,,,,,,,
Casing Grade 2,P-110,,,,,,,,,,,
Casing Depth From 2,0,,,,,,,,,,,
Casing Depth To 2,5800,,,,,,,,,,,
Casing Thread Type 2,Buttress,,,,,,,,,,,
Casing Type 3,Not Applicable,,,,,,,,,,,
Casing Size 3,Not Applicable,,,,,,,,,,,
Casing Weight 3,Not Applicable,,,,,,,,,,,
Casing Grade 3,Not Applicable,,,,,,,,,,,
Casing Depth From 3,Not Applicable,,,,,,,,,,,
Casing Depth To 3,Not Applicable,,,,,,,,,,,
Casing Thread Type 3,Not Applicable,,,,,,,,,,,
Casing Type 4,Not Applicable,,,,,,,,,,,
Casing Size 4,Not Applicable,,,,,,,,,,,
Casing Weight 4,Not Applicable,,,,,,,,,,,
Casing Grade 4,Not Applicable,,,,,,,,,,,
Casing Depth From 4,Not Applicable,,,,,,,,,,,
Casing Depth To 4,Not Applicable,,,,,,,,,,,
Casing Thread Type 4,Not Applicable,,,,,,,,,,,
Drill Pipe Size,Not Applicable,,,,,,,,,,,
Drill Pipe Grade,Not Applicable,,,,,,,,,,,
Drill Pipe Weight,Not Applicable,,,,,,,,,,,
Tubing Size,Not Applicable,,,,,,,,,,,
Tubing Weight,Not Applicable,,,,,,,,,,,
Total Measured Depth (TMD),5800,,,,,,,,,,,
Total Vertical Depth (TVD),2639,,,,,,,,,,,
BHST - Stage 1,77,,,,,,,,,,,
BHCT - Stage 1,77,,,,,,,,,,,
BHST - Stage 2,Not Applicable,,,,,,,,,,,
BHCT - Stage 2,Not Applicable,,,,,,,,,,,
Stage Tool Depth TMD,Not Applicable,,,,,,,,,,,
Stage Tool Depth TVD,Not Applicable,,,,,,,,,,,
Retainer Depth,Not Applicable,,,,,,,,,,,
Estimated Max Treatine Rate,1,,,,,,,,,,,
Estimated Max Treating Pressure,37.07,,,,,,,,,,,
Target Formation,Glauconite,,,,,,,,,,,
Mud Type,Invert,,,,,,,,,,,
Mud Density,1100,,,,,,,,,,,
Mud H2S Concentration,0,,,,,,,,,,,
Truck Count,1,,,,,,,,,,,
Job Duration,0.116354167,,,,,,,,,,,
3rd Party Items,No,,,,,,,,,,,
3rd Party Text,0,,,,,,,,,,,
,,,,,,,,,,,,
Job Type,,Job Type ID,,,,,,,,,,
,,Temp JT,0,,,,,,,,,
Hole 1 Size,,,,,,,,,,,,
Hole 1 Measured Depth From,,,,,,,,,,,,
Hole 1 Measured Depth To,,,,,,,,,,,,
Hole 2 Size,,,,,,,,,,,,
Hole 2 Measured Depth From,,,,,,,,,,,,
Hole 2 Measured Depth To,,,,,,,,,,,,
Casing Type 1,,,,,,,,,,,,
Casing Size Size 1,,,,,,,,,,,,
Casing Grade 1,,,,,,,,,,,,
Casing Weight 1,,,,,,,,,,,,
Casing Depth From 1,,,,,,,,,,,,
Casing Depth To 1,,,,,,,,,,,,
Casing Thread Type 1,,,,,,,,,,,,
Casing Type 2,,,,,,,,,,,,
Casing Size 2,,,,,,,,,,,,
Casing Weight 2,,,,,,,,,,,,
Casing Grade 2,,,,,,,,,,,,
Casing Depth From 2,,,,,,,,,,,,
Casing Depth To 2,,,,,,,,,,,,
Casing Thread Type 2,,,,,,,,,,,,
Casing Type 3,,,,,,,,,,,,
Casing Size 3,,,,,,,,,,,,
Casing Weight 3,,,,,,,,,,,,
Casing Grade 3,,,,,,,,,,,,
Casing Depth From 3,,,,,,,,,,,,
Casing Depth To 3,,,,,,,,,,,,
Casing Thread Type 3,,,,,,,,,,,,
Casing Type 4,,,,,,,,,,,,
Casing Size 4,,,,,,,,,,,,
